ref_area,ref_area_name,counterpart,counterpart_name,time_period,year,quarter,var_code,metric,sex,gender,area_name,reg_name,province,imm_category,obs_value,obs_status,source_dataset
CAN,Canada,UNK,Unknown,2007,2007,,B11,Inflows of Foreign Population,T,Total,World,World,,,4348.0,,FALLBACK_XLSX
CAN,Canada,TOT,Total,2007,2007,,B11,Inflows of Foreign Population,T,Total,World,World,,,236753.0,,FALLBACK_XLSX
CAN,Canada,AFG,Afghanistan,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,2111.0,,FALLBACK_XLSX
CAN,Canada,ALB,Albania,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,560.0,,FALLBACK_XLSX
CAN,Canada,DZA,Algeria,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Northern Africa,,,4005.0,,FALLBACK_XLSX
CAN,Canada,ANG,Angola,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,76.0,,FALLBACK_XLSX
CAN,Canada,ANT,Antigua and Barbuda,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,32.0,,FALLBACK_XLSX
CAN,Canada,ARG,Argentina,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,540.0,,FALLBACK_XLSX
CAN,Canada,ARM,Armenia,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,205.0,,FALLBACK_XLSX
CAN,Canada,AUS,Australia,2008,2008,,B11,Inflows of Foreign Population,T,Total,Oceania,Australia and New Zealand,,,1018.0,,FALLBACK_XLSX
CAN,Canada,AUT,Austria,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,91.0,,FALLBACK_XLSX
CAN,Canada,AZE,Azerbaijan,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,125.0,,FALLBACK_XLSX
CAN,Canada,BAH,Bahamas,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,30.0,,FALLBACK_XLSX
CAN,Canada,BAH,Bahrain,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,9.0,,FALLBACK_XLSX
CAN,Canada,BGD,Bangladesh,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,2939.0,,FALLBACK_XLSX
CAN,Canada,BAR,Barbados,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,134.0,,FALLBACK_XLSX
CAN,Canada,BEL,Belarus,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,524.0,,FALLBACK_XLSX
CAN,Canada,BEL,Belgium,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,335.0,,FALLBACK_XLSX
CAN,Canada,BEL,Belize,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,48.0,,FALLBACK_XLSX
CAN,Canada,BEN,Benin,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,205.0,,FALLBACK_XLSX
CAN,Canada,BHU,Bhutan,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,36.0,,FALLBACK_XLSX
CAN,Canada,BOL,Bolivia (Plurinational State of),2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,143.0,,FALLBACK_XLSX
CAN,Canada,BOS,Bosnia and Herzegovina,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,182.0,,FALLBACK_XLSX
CAN,Canada,BOT,Botswana,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Southern Africa,,,28.0,,FALLBACK_XLSX
CAN,Canada,BRA,Brazil,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,2138.0,,FALLBACK_XLSX
CAN,Canada,BRU,Brunei Darussalam,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,10.0,,FALLBACK_XLSX
CAN,Canada,BGR,Bulgaria,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,994.0,,FALLBACK_XLSX
CAN,Canada,BUR,Burkina Faso,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,139.0,,FALLBACK_XLSX
CAN,Canada,BUR,Burundi,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,448.0,,FALLBACK_XLSX
CAN,Canada,CAB,Cabo Verde,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,5.0,,FALLBACK_XLSX
CAN,Canada,KHM,Cambodia,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,354.0,,FALLBACK_XLSX
CAN,Canada,CMR,Cameroon,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,1279.0,,FALLBACK_XLSX
CAN,Canada,CEN,Central African Republic,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,28.0,,FALLBACK_XLSX
CAN,Canada,CHA,Chad,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,95.0,,FALLBACK_XLSX
CAN,Canada,CHL,Chile,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,350.0,,FALLBACK_XLSX
CAN,Canada,CHN,China,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Eastern Asia,,,30037.0,,FALLBACK_XLSX
CAN,Canada,CHI,"China, Hong Kong Special Administrative Region",2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Eastern Asia,,,897.0,,FALLBACK_XLSX
CAN,Canada,CHI,"China, Macao Special Administrative Region",2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Eastern Asia,,,12.0,,FALLBACK_XLSX
CAN,Canada,COL,Colombia,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,5452.0,,FALLBACK_XLSX
CAN,Canada,COM,Comoros,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,3.0,,FALLBACK_XLSX
CAN,Canada,CON,Congo,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,72.0,,FALLBACK_XLSX
CAN,Canada,COS,Costa Rica,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,246.0,,FALLBACK_XLSX
CAN,Canada,CÔT,Côte d'Ivoire,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,646.0,,FALLBACK_XLSX
CAN,Canada,HRV,Croatia,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,131.0,,FALLBACK_XLSX
CAN,Canada,CUB,Cuba,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,1300.0,,FALLBACK_XLSX
CAN,Canada,CYP,Cyprus,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,7.0,,FALLBACK_XLSX
CAN,Canada,CZE,Czech Republic,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,104.0,,FALLBACK_XLSX
CAN,Canada,DEM,Democratic People's Republic of Korea,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Eastern Asia,,,19.0,,FALLBACK_XLSX
CAN,Canada,DEM,Democratic Republic of the Congo,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,1397.0,,FALLBACK_XLSX
CAN,Canada,DNK,Denmark,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,108.0,,FALLBACK_XLSX
CAN,Canada,DJI,Djibouti,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,47.0,,FALLBACK_XLSX
CAN,Canada,DOM,Dominica,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,60.0,,FALLBACK_XLSX
CAN,Canada,DOM,Dominican Republic,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,438.0,,FALLBACK_XLSX
CAN,Canada,ECU,Ecuador,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,437.0,,FALLBACK_XLSX
CAN,Canada,EGY,Egypt,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Northern Africa,,,3347.0,,FALLBACK_XLSX
CAN,Canada,SLV,El Salvador,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,1115.0,,FALLBACK_XLSX
CAN,Canada,EQU,Equatorial Guinea,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,1.0,,FALLBACK_XLSX
CAN,Canada,ERI,Eritrea,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,799.0,,FALLBACK_XLSX
CAN,Canada,EST,Estonia,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,34.0,,FALLBACK_XLSX
CAN,Canada,ETH,Ethiopia,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,1613.0,,FALLBACK_XLSX
CAN,Canada,FIJ,Fiji,2008,2008,,B11,Inflows of Foreign Population,T,Total,Oceania,Melanesia,,,321.0,,FALLBACK_XLSX
CAN,Canada,FIN,Finland,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,89.0,,FALLBACK_XLSX
CAN,Canada,FRA,France,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,4532.0,,FALLBACK_XLSX
CAN,Canada,GAB,Gabon,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,86.0,,FALLBACK_XLSX
CAN,Canada,GAM,Gambia,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,25.0,,FALLBACK_XLSX
CAN,Canada,GEO,Georgia,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,112.0,,FALLBACK_XLSX
CAN,Canada,DEU,Germany,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,3833.0,,FALLBACK_XLSX
CAN,Canada,GNA,Ghana,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,629.0,,FALLBACK_XLSX
CAN,Canada,GRC,Greece,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,107.0,,FALLBACK_XLSX
CAN,Canada,GRE,Grenada,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,284.0,,FALLBACK_XLSX
CAN,Canada,GTM,Guatemala,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,263.0,,FALLBACK_XLSX
CAN,Canada,GUI,Guinea,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,327.0,,FALLBACK_XLSX
CAN,Canada,GUI,Guinea-Bissau,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,2.0,,FALLBACK_XLSX
CAN,Canada,GUY,Guyana,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,1137.0,,FALLBACK_XLSX
CAN,Canada,HTI,Haiti,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,2491.0,,FALLBACK_XLSX
CAN,Canada,HND,Honduras,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,187.0,,FALLBACK_XLSX
CAN,Canada,HUN,Hungary,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,383.0,,FALLBACK_XLSX
CAN,Canada,ICE,Iceland,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,13.0,,FALLBACK_XLSX
CAN,Canada,IND,India,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,28261.0,,FALLBACK_XLSX
CAN,Canada,IDN,Indonesia,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,661.0,,FALLBACK_XLSX
CAN,Canada,IRA,Iran (Islamic Republic of),2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,6475.0,,FALLBACK_XLSX
CAN,Canada,IRQ,Iraq,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,3543.0,,FALLBACK_XLSX
CAN,Canada,IRL,Ireland,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,412.0,,FALLBACK_XLSX
CAN,Canada,ISR,Israel,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,2562.0,,FALLBACK_XLSX
CAN,Canada,ITA,Italy,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,370.0,,FALLBACK_XLSX
CAN,Canada,JAM,Jamaica,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,2334.0,,FALLBACK_XLSX
CAN,Canada,JPN,Japan,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Eastern Asia,,,1284.0,,FALLBACK_XLSX
CAN,Canada,JOR,Jordan,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,1581.0,,FALLBACK_XLSX
CAN,Canada,KAZ,Kazakhstan,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Central Asia,,,394.0,,FALLBACK_XLSX
CAN,Canada,KEN,Kenya,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,453.0,,FALLBACK_XLSX
CAN,Canada,KIR,Kiribati,2008,2008,,B11,Inflows of Foreign Population,T,Total,Oceania,Micronesia,,,1.0,,FALLBACK_XLSX
CAN,Canada,KUW,Kuwait,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,53.0,,FALLBACK_XLSX
CAN,Canada,KYR,Kyrgyzstan,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Central Asia,,,168.0,,FALLBACK_XLSX
CAN,Canada,LAO,Lao People's Democratic Republic,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,32.0,,FALLBACK_XLSX
CAN,Canada,LAT,Latvia,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,67.0,,FALLBACK_XLSX
CAN,Canada,LBN,Lebanon,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,3566.0,,FALLBACK_XLSX
CAN,Canada,LES,Lesotho,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Southern Africa,,,1.0,,FALLBACK_XLSX
CAN,Canada,LIB,Liberia,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,74.0,,FALLBACK_XLSX
CAN,Canada,LIB,Libya,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Northern Africa,,,306.0,,FALLBACK_XLSX
CAN,Canada,LIE,Liechtenstein,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,1.0,,FALLBACK_XLSX
CAN,Canada,LIT,Lithuania,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,109.0,,FALLBACK_XLSX
CAN,Canada,LUX,Luxembourg,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,3.0,,FALLBACK_XLSX
CAN,Canada,MAD,Madagascar,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,118.0,,FALLBACK_XLSX
CAN,Canada,MAL,Malawi,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,5.0,,FALLBACK_XLSX
CAN,Canada,MYS,Malaysia,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,658.0,,FALLBACK_XLSX
CAN,Canada,MAL,Maldives,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,1.0,,FALLBACK_XLSX
CAN,Canada,MAL,Mali,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,154.0,,FALLBACK_XLSX
CAN,Canada,MAL,Malta,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,21.0,,FALLBACK_XLSX
CAN,Canada,MAU,Mauritania,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,112.0,,FALLBACK_XLSX
CAN,Canada,MAU,Mauritius,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,714.0,,FALLBACK_XLSX
CAN,Canada,MEX,Mexico,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,2856.0,,FALLBACK_XLSX
CAN,Canada,MON,Mongolia,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Eastern Asia,,,59.0,,FALLBACK_XLSX
CAN,Canada,MON,Montenegro,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,19.0,,FALLBACK_XLSX
CAN,Canada,MAR,Morocco,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Northern Africa,,,4226.0,,FALLBACK_XLSX
CAN,Canada,MOZ,Mozambique,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,5.0,,FALLBACK_XLSX
CAN,Canada,MYA,Myanmar,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,975.0,,FALLBACK_XLSX
CAN,Canada,NAM,Namibia,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Southern Africa,,,26.0,,FALLBACK_XLSX
CAN,Canada,NPL,Nepal,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,581.0,,FALLBACK_XLSX
CAN,Canada,NLD,Netherlands,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,818.0,,FALLBACK_XLSX
CAN,Canada,NEW,New Caledonia,2008,2008,,B11,Inflows of Foreign Population,T,Total,Oceania,Melanesia,,,1.0,,FALLBACK_XLSX
CAN,Canada,NZL,New Zealand,2008,2008,,B11,Inflows of Foreign Population,T,Total,Oceania,Australia and New Zealand,,,480.0,,FALLBACK_XLSX
CAN,Canada,NIC,Nicaragua,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,124.0,,FALLBACK_XLSX
CAN,Canada,NIG,Niger,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,75.0,,FALLBACK_XLSX
CAN,Canada,NGA,Nigeria,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,2109.0,,FALLBACK_XLSX
CAN,Canada,NOR,Norway,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,66.0,,FALLBACK_XLSX
CAN,Canada,OMA,Oman,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,10.0,,FALLBACK_XLSX
CAN,Canada,PAK,Pakistan,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,8994.0,,FALLBACK_XLSX
CAN,Canada,PAN,Panama,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,52.0,,FALLBACK_XLSX
CAN,Canada,PAP,Papua New Guinea,2008,2008,,B11,Inflows of Foreign Population,T,Total,Oceania,Melanesia,,,9.0,,FALLBACK_XLSX
CAN,Canada,PAR,Paraguay,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,95.0,,FALLBACK_XLSX
CAN,Canada,PER,Peru,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,1094.0,,FALLBACK_XLSX
CAN,Canada,PHL,Philippines,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,24887.0,,FALLBACK_XLSX
CAN,Canada,POL,Poland,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,1267.0,,FALLBACK_XLSX
CAN,Canada,PRT,Portugal,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,665.0,,FALLBACK_XLSX
CAN,Canada,QAT,Qatar,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,9.0,,FALLBACK_XLSX
CAN,Canada,REP,Republic of Korea,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Eastern Asia,,,7294.0,,FALLBACK_XLSX
CAN,Canada,REP,Republic of Moldova,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,1127.0,,FALLBACK_XLSX
CAN,Canada,ROU,Romania,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,2837.0,,FALLBACK_XLSX
CAN,Canada,RUS,Russian Federation,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,2690.0,,FALLBACK_XLSX
CAN,Canada,RWA,Rwanda,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,358.0,,FALLBACK_XLSX
CAN,Canada,SAI,Saint Kitts and Nevis,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,25.0,,FALLBACK_XLSX
CAN,Canada,SAI,Saint Lucia,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,298.0,,FALLBACK_XLSX
CAN,Canada,SAI,Saint Vincent and the Grenadines,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,434.0,,FALLBACK_XLSX
CAN,Canada,SAM,Samoa,2008,2008,,B11,Inflows of Foreign Population,T,Total,Oceania,Polynesia,,,4.0,,FALLBACK_XLSX
CAN,Canada,SAU,Saudi Arabia,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,249.0,,FALLBACK_XLSX
CAN,Canada,SEN,Senegal,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,555.0,,FALLBACK_XLSX
CAN,Canada,SER,Serbia,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,259.0,,FALLBACK_XLSX
CAN,Canada,SEY,Seychelles,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,18.0,,FALLBACK_XLSX
CAN,Canada,SIE,Sierra Leone,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,103.0,,FALLBACK_XLSX
CAN,Canada,SIN,Singapore,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,734.0,,FALLBACK_XLSX
CAN,Canada,SLO,Slovakia,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,125.0,,FALLBACK_XLSX
CAN,Canada,SLO,Slovenia,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,18.0,,FALLBACK_XLSX
CAN,Canada,SOM,Somalia,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,1015.0,,FALLBACK_XLSX
CAN,Canada,ZAF,South Africa,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Southern Africa,,,1123.0,,FALLBACK_XLSX
CAN,Canada,ESP,Spain,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,169.0,,FALLBACK_XLSX
CAN,Canada,LKA,Sri Lanka,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,4756.0,,FALLBACK_XLSX
CAN,Canada,STA,State of Palestine,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,481.0,,FALLBACK_XLSX
CAN,Canada,SDN,Sudan,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Northern Africa,,,622.0,,FALLBACK_XLSX
CAN,Canada,SUR,Suriname,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,9.0,,FALLBACK_XLSX
CAN,Canada,SWA,Swaziland,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Southern Africa,,,6.0,,FALLBACK_XLSX
CAN,Canada,SWE,Sweden,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,165.0,,FALLBACK_XLSX
CAN,Canada,CHE,Switzerland,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,357.0,,FALLBACK_XLSX
CAN,Canada,SYR,Syrian Arab Republic,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,919.0,,FALLBACK_XLSX
CAN,Canada,TAJ,Tajikistan,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Central Asia,,,15.0,,FALLBACK_XLSX
CAN,Canada,THA,Thailand,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,519.0,,FALLBACK_XLSX
CAN,Canada,THE,The former Yugoslav Republic of Macedonia,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,191.0,,FALLBACK_XLSX
CAN,Canada,TOG,Togo,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,351.0,,FALLBACK_XLSX
CAN,Canada,TTO,Trinidad and Tobago,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,1002.0,,FALLBACK_XLSX
CAN,Canada,TUN,Tunisia,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Northern Africa,,,950.0,,FALLBACK_XLSX
CAN,Canada,TUR,Turkey,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,1122.0,,FALLBACK_XLSX
CAN,Canada,TUR,Turkmenistan,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Central Asia,,,13.0,,FALLBACK_XLSX
CAN,Canada,UGA,Uganda,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,204.0,,FALLBACK_XLSX
CAN,Canada,UKR,Ukraine,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,1937.0,,FALLBACK_XLSX
CAN,Canada,UNI,United Arab Emirates,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,33.0,,FALLBACK_XLSX
CAN,Canada,UNI,United Kingdom of Great Britain and Northern Ireland,2008,2008,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,8979.0,,FALLBACK_XLSX
CAN,Canada,UNI,United Republic of Tanzania,2008,2008,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,230.0,,FALLBACK_XLSX
CAN,Canada,UNI,United States of America,2008,2008,,B11,Inflows of Foreign Population,T,Total,Northern America,Northern America,,,10190.0,,FALLBACK_XLSX
CAN,Canada,URU,Uruguay,2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,160.0,,FALLBACK_XLSX
CAN,Canada,UZB,Uzbekistan,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,Central Asia,,,215.0,,FALLBACK_XLSX
CAN,Canada,VEN,Venezuela (Bolivarian Republic of),2008,2008,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,1239.0,,FALLBACK_XLSX
CAN,Canada,VIE,Viet Nam,2008,2008,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,1784.0,,FALLBACK_XLSX
